record_id,case_id,source_stratum,field,component,semantic_status,semantic_primary_status,retained_text_chars,mechanical_probe_fired,matched_markers
V25R088,OECD08,OECD AIM,follow_up,owner,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,scope,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,evidence_basis,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,date,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,owner,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,uncertainty,not_recovered,not_recovered,1745,no,
V25R088,OECD08,OECD AIM,closure,reopening_rule,not_recovered,not_recovered,1745,no,
V25R089,OECD09,OECD AIM,exposure,unit,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,exposure,eligibility,not_recovered,not_recovered,1802,yes,must be
V25R089,OECD09,OECD AIM,exposure,time_origin,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,exposure,coverage,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,follow_up,calendar_interval,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,follow_up,exposure_qualified_observation,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,follow_up,trace_coverage,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,follow_up,owner,not_recovered,not_recovered,1802,yes,Court | Court
V25R089,OECD09,OECD AIM,closure,scope,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,closure,evidence_basis,not_recovered,not_recovered,1802,yes,documents
V25R089,OECD09,OECD AIM,closure,date,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,closure,owner,not_recovered,not_recovered,1802,yes,Court | Sanctioned
V25R089,OECD09,OECD AIM,closure,uncertainty,not_recovered,not_recovered,1802,no,
V25R089,OECD09,OECD AIM,closure,reopening_rule,not_recovered,not_recovered,1802,no,
V25R090,OECD10,OECD AIM,exposure,unit,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,exposure,eligibility,not_recovered,not_recovered,1780,yes,must be
V25R090,OECD10,OECD AIM,exposure,time_origin,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,exposure,coverage,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,follow_up,calendar_interval,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,follow_up,exposure_qualified_observation,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,follow_up,trace_coverage,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,follow_up,owner,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,scope,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,evidence_basis,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,date,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,owner,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,uncertainty,not_recovered,not_recovered,1780,no,
V25R090,OECD10,OECD AIM,closure,reopening_rule,not_recovered,not_recovered,1780,no,
V25R091,DIR01,direct,exposure,unit,supported,supported_by_retained_evidence,3323,no,
V25R091,DIR01,direct,exposure,eligibility,supported,supported_by_retained_evidence,3323,no,
V25R091,DIR01,direct,exposure,time_origin,supported,supported_by_retained_evidence,3323,yes,"March 18, 2018 | 2018 | Adopted"
V25R091,DIR01,direct,exposure,coverage,not_recovered,not_recovered,3323,no,
V25R091,DIR01,direct,follow_up,calendar_interval,supported,not_recovered,3323,no,
V25R091,DIR01,direct,follow_up,exposure_qualified_observation,supported,supported_by_retained_evidence,3323,no,
V25R091,DIR01,direct,follow_up,trace_coverage,not_recovered,not_recovered,3323,no,
V25R091,DIR01,direct,follow_up,owner,supported,supported_by_retained_evidence,3323,yes,Board | NTSB
V25R091,DIR01,direct,closure,scope,supported,supported_by_retained_evidence,3323,no,
V25R091,DIR01,direct,closure,evidence_basis,not_recovered,not_recovered,3323,yes,investigation | Report
V25R091,DIR01,direct,closure,date,supported,supported_by_retained_evidence,3323,yes,"March 18, 2018 | 2018 | Adopted"
V25R091,DIR01,direct,closure,owner,supported,supported_by_retained_evidence,3323,yes,Board | NTSB
V25R091,DIR01,direct,closure,uncertainty,not_recovered,not_recovered,3323,no,
V25R091,DIR01,direct,closure,reopening_rule,not_recovered,not_recovered,3323,no,
V25R092,DIR02,direct,exposure,unit,supported,supported_by_retained_evidence,1922,no,
V25R092,DIR02,direct,exposure,eligibility,supported,supported_by_retained_evidence,1922,no,
V25R092,DIR02,direct,exposure,time_origin,not_recovered,not_recovered,1922,yes,"March 23, 2018 | 2018 | Adopted"
V25R092,DIR02,direct,exposure,coverage,not_recovered,not_recovered,1922,no,
V25R092,DIR02,direct,follow_up,calendar_interval,supported,not_recovered,1922,no,
V25R092,DIR02,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,1922,no,
V25R092,DIR02,direct,follow_up,trace_coverage,not_recovered,not_recovered,1922,no,
V25R092,DIR02,direct,follow_up,owner,supported,supported_by_retained_evidence,1922,yes,Board | NTSB
V25R092,DIR02,direct,closure,scope,supported,supported_by_retained_evidence,1922,no,
V25R092,DIR02,direct,closure,evidence_basis,not_recovered,not_recovered,1922,yes,Report
V25R092,DIR02,direct,closure,date,supported,supported_by_retained_evidence,1922,yes,"March 23, 2018 | 2018 | Adopted"
V25R092,DIR02,direct,closure,owner,supported,supported_by_retained_evidence,1922,yes,Board | NTSB
V25R092,DIR02,direct,closure,uncertainty,not_recovered,not_recovered,1922,no,
V25R092,DIR02,direct,closure,reopening_rule,not_recovered,not_recovered,1922,no,
V25R093,DIR03,direct,exposure,unit,supported,supported_by_retained_evidence,4016,yes,"2,000 employees"
V25R093,DIR03,direct,exposure,eligibility,supported,supported_by_retained_evidence,4016,no,
V25R093,DIR03,direct,exposure,time_origin,not_recovered,not_recovered,4016,yes,23 February 2024 | 2024
V25R093,DIR03,direct,exposure,coverage,supported,supported_by_retained_evidence,4016,no,
V25R093,DIR03,direct,follow_up,calendar_interval,not_recovered,not_recovered,4016,yes,subsequent
V25R093,DIR03,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,4016,yes,found that Serco Leisure and the trusts have been unlawfully processin... | investigation found
V25R093,DIR03,direct,follow_up,trace_coverage,not_recovered,not_recovered,4016,no,
V25R093,DIR03,direct,follow_up,owner,not_recovered,not_recovered,4016,yes,Office | ICO | Regulator | Commissioner
V25R093,DIR03,direct,closure,scope,supported,supported_by_retained_evidence,4016,no,
V25R093,DIR03,direct,closure,evidence_basis,supported,supported_by_retained_evidence,4016,yes,found that | investigation
V25R093,DIR03,direct,closure,date,not_recovered,not_recovered,4016,yes,23 February 2024 | 2024 | Date 2 | ordered
V25R093,DIR03,direct,closure,owner,supported,supported_by_retained_evidence,4016,yes,Commissioner | ICO | ordered
V25R093,DIR03,direct,closure,uncertainty,not_recovered,not_recovered,4016,no,
V25R093,DIR03,direct,closure,reopening_rule,not_recovered,not_recovered,4016,no,
V25R094,DIR04,direct,exposure,unit,supported,supported_by_retained_evidence,3777,no,
V25R094,DIR04,direct,exposure,eligibility,supported,supported_by_retained_evidence,3777,yes,must have
V25R094,DIR04,direct,exposure,time_origin,supported,supported_by_retained_evidence,3777,yes,23 July 2024 | 2024
V25R094,DIR04,direct,exposure,coverage,not_recovered,not_recovered,3777,no,
V25R094,DIR04,direct,follow_up,calendar_interval,not_recovered,not_recovered,3777,no,
V25R094,DIR04,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3777,no,
V25R094,DIR04,direct,follow_up,trace_coverage,not_recovered,not_recovered,3777,no,
V25R094,DIR04,direct,follow_up,owner,not_recovered,not_recovered,3777,yes,Office | ICO | Commissioner
V25R094,DIR04,direct,closure,scope,supported,supported_by_retained_evidence,3777,no,
V25R094,DIR04,direct,closure,evidence_basis,supported,supported_by_retained_evidence,3777,no,
V25R094,DIR04,direct,closure,date,not_recovered,not_recovered,3777,yes,23 July 2024 | 2024 | Date 2 | issued
V25R094,DIR04,direct,closure,owner,supported,supported_by_retained_evidence,3777,yes,Commissioner | ICO | reprimanded
V25R094,DIR04,direct,closure,uncertainty,not_recovered,not_recovered,3777,no,
V25R094,DIR04,direct,closure,reopening_rule,not_recovered,not_recovered,3777,no,
V25R095,DIR05,direct,exposure,unit,supported,supported_by_retained_evidence,4179,no,
V25R095,DIR05,direct,exposure,eligibility,supported,supported_by_retained_evidence,4179,no,
V25R095,DIR05,direct,exposure,time_origin,supported,supported_by_retained_evidence,4179,yes,21 May 2024 | 2024
V25R095,DIR05,direct,exposure,coverage,supported,supported_by_retained_evidence,4179,no,
V25R095,DIR05,direct,follow_up,calendar_interval,supported,supported_by_retained_evidence,4179,yes,subsequently
V25R095,DIR05,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,4179,no,
V25R095,DIR05,direct,follow_up,trace_coverage,not_recovered,not_recovered,4179,no,
V25R095,DIR05,direct,follow_up,owner,supported,supported_by_retained_evidence,4179,yes,Office | ICO | Regulator | Commissioner
V25R095,DIR05,direct,closure,scope,supported,supported_by_retained_evidence,4179,no,
V25R095,DIR05,direct,closure,evidence_basis,not_recovered,not_recovered,4179,yes,conclude | investigation
V25R095,DIR05,direct,closure,date,not_recovered,not_recovered,4179,yes,21 May 2024 | 2024 | Date 2
V25R095,DIR05,direct,closure,owner,supported,supported_by_retained_evidence,4179,yes,Commissioner | ICO | Enforcement Notice
V25R095,DIR05,direct,closure,uncertainty,not_recovered,not_recovered,4179,no,
V25R095,DIR05,direct,closure,reopening_rule,not_recovered,not_recovered,4179,no,
V25R096,DIR06,direct,exposure,unit,supported,supported_by_retained_evidence,3914,no,
V25R096,DIR06,direct,exposure,eligibility,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,exposure,time_origin,not_recovered,not_recovered,3914,yes,6 November 2024 | 2024 | Published
V25R096,DIR06,direct,exposure,coverage,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,follow_up,calendar_interval,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,follow_up,exposure_qualified_observation,supported,supported_by_retained_evidence,3914,yes,audit
V25R096,DIR06,direct,follow_up,trace_coverage,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,follow_up,owner,supported,supported_by_retained_evidence,3914,yes,Office | ICO | Commissioner
V25R096,DIR06,direct,closure,scope,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,closure,evidence_basis,not_recovered,not_recovered,3914,yes,findings | report
V25R096,DIR06,direct,closure,date,not_recovered,not_recovered,3914,yes,6 November 2024 | 2024 | Date 6 | Published | issued
V25R096,DIR06,direct,closure,owner,not_recovered,not_recovered,3914,yes,Commissioner | ICO
V25R096,DIR06,direct,closure,uncertainty,not_recovered,not_recovered,3914,no,
V25R096,DIR06,direct,closure,reopening_rule,not_recovered,not_recovered,3914,no,
V25R097,DIR07,direct,exposure,unit,supported,supported_by_retained_evidence,3877,no,
V25R097,DIR07,direct,exposure,eligibility,supported,supported_by_retained_evidence,3877,no,
V25R097,DIR07,direct,exposure,time_origin,not_recovered,not_recovered,3877,yes,8 October 2025 | 2025
V25R097,DIR07,direct,exposure,coverage,not_recovered,not_recovered,3877,no,
V25R097,DIR07,direct,follow_up,calendar_interval,supported,supported_by_retained_evidence,3877,no,
V25R097,DIR07,direct,follow_up,exposure_qualified_observation,supported,supported_by_retained_evidence,3877,yes,monitoring
V25R097,DIR07,direct,follow_up,trace_coverage,not_recovered,not_recovered,3877,yes,database
V25R097,DIR07,direct,follow_up,owner,supported,supported_by_retained_evidence,3877,yes,Tribunal | ICO | Court | Commissioner
V25R097,DIR07,direct,closure,scope,supported,supported_by_retained_evidence,3877,no,
V25R097,DIR07,direct,closure,evidence_basis,not_recovered,not_recovered,3877,no,
V25R097,DIR07,direct,closure,date,not_recovered,not_recovered,3877,yes,8 October 2025 | 2025 | Date 8 | issued | handed down
V25R097,DIR07,direct,closure,owner,supported,supported_by_retained_evidence,3877,yes,Tribunal | ICO | fined | enforcement notice | judgment | decision
V25R097,DIR07,direct,closure,uncertainty,supported,supported_by_retained_evidence,3877,no,
V25R097,DIR07,direct,closure,reopening_rule,not_recovered,not_recovered,3877,yes,appeal
V25R098,DIR08,direct,exposure,unit,supported,supported_by_retained_evidence,4448,no,
V25R098,DIR08,direct,exposure,eligibility,supported,supported_by_retained_evidence,4448,no,
V25R098,DIR08,direct,exposure,time_origin,not_recovered,not_recovered,4448,yes,20 August 2025 | 2025
V25R098,DIR08,direct,exposure,coverage,not_recovered,not_recovered,4448,no,
V25R098,DIR08,direct,follow_up,calendar_interval,not_recovered,not_recovered,4448,no,
V25R098,DIR08,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,4448,yes,revealed by the | audit
V25R098,DIR08,direct,follow_up,trace_coverage,not_recovered,not_recovered,4448,no,
V25R098,DIR08,direct,follow_up,owner,supported,supported_by_retained_evidence,4448,yes,police | ICO | police | Commissioner
V25R098,DIR08,direct,closure,scope,not_recovered,not_recovered,4448,no,
V25R098,DIR08,direct,closure,evidence_basis,not_recovered,not_recovered,4448,no,
V25R098,DIR08,direct,closure,date,not_recovered,not_recovered,4448,yes,20 August 2025 | 2025 | Date 2
V25R098,DIR08,direct,closure,owner,not_recovered,not_recovered,4448,yes,police | ICO
V25R098,DIR08,direct,closure,uncertainty,not_recovered,not_recovered,4448,yes,further
V25R098,DIR08,direct,closure,reopening_rule,not_recovered,not_recovered,4448,no,
V25R099,DIR09,direct,exposure,unit,supported,supported_by_retained_evidence,3865,no,
V25R099,DIR09,direct,exposure,eligibility,supported,supported_by_retained_evidence,3865,no,
V25R099,DIR09,direct,exposure,time_origin,not_recovered,not_recovered,3865,yes,13 September 2024 | 2024
V25R099,DIR09,direct,exposure,coverage,not_recovered,not_recovered,3865,no,
V25R099,DIR09,direct,follow_up,calendar_interval,not_recovered,not_recovered,3865,no,
V25R099,DIR09,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3865,no,
V25R099,DIR09,direct,follow_up,trace_coverage,not_recovered,not_recovered,3865,no,
V25R099,DIR09,direct,follow_up,owner,supported,supported_by_retained_evidence,3865,yes,Office | ICO | Commissioner
V25R099,DIR09,direct,closure,scope,not_recovered,not_recovered,3865,no,
V25R099,DIR09,direct,closure,evidence_basis,not_recovered,not_recovered,3865,yes,statement
V25R099,DIR09,direct,closure,date,not_recovered,not_recovered,3865,yes,13 September 2024 | 2024 | Date 1
V25R099,DIR09,direct,closure,owner,not_recovered,not_recovered,3865,yes,Commissioner | ICO | decision
V25R099,DIR09,direct,closure,uncertainty,not_recovered,not_recovered,3865,yes,ongoing
V25R099,DIR09,direct,closure,reopening_rule,not_recovered,not_recovered,3865,no,
V25R100,DIR10,direct,exposure,unit,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,exposure,eligibility,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,exposure,time_origin,not_recovered,not_recovered,3667,yes,23 February 2026 | 2026 | published
V25R100,DIR10,direct,exposure,coverage,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,follow_up,calendar_interval,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,follow_up,exposure_qualified_observation,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,follow_up,trace_coverage,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,follow_up,owner,not_recovered,not_recovered,3667,yes,Office | ICO | Commissioner
V25R100,DIR10,direct,closure,scope,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,closure,evidence_basis,not_recovered,not_recovered,3667,yes,statement
V25R100,DIR10,direct,closure,date,not_recovered,not_recovered,3667,yes,23 February 2026 | 2026 | Date 2 | published | issued
V25R100,DIR10,direct,closure,owner,not_recovered,not_recovered,3667,yes,Commissioner | ICO | Enforcement action | Decision
V25R100,DIR10,direct,closure,uncertainty,not_recovered,not_recovered,3667,no,
V25R100,DIR10,direct,closure,reopening_rule,not_recovered,not_recovered,3667,no,
